"ID"	"HAUTEUR"	"sur_map"	"sur_int"	"LIBELLE"	"LIBELONG"	"TYPEZONE"
"BATIMENT0000000334372042"	5.1	54.5563	54.5563	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372043"	4.1	117.936	117.936	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372044"	5.8	100.342	100.342	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372046"	3.1	54.5075	54.5075	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372048"	2.9	44.2201	44.2201	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372050"	4.4	57.8838	57.8838	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372051"	4	114.039	114.039	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372053"	3.7	58.2583	58.2583	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372054"	3.1	24.736	24.736	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372055"	5.7	73.6057	73.6057	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372056"	3.3	18.6586	18.6586	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372057"	2.4	23.7556	23.7556	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372059"	5.1	90.1616	90.1616	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372060"	5.6	133.524	133.524	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372061"	6.1	71.4707	71.4707	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372063"	3.6	20.2494	20.2494	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372065"	3.8	195.651	195.651	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372069"	6.3	111.987	111.987	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372070"	4.1	115.863	115.863	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372072"	3.8	46.1311	46.1311	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372074"	6	215.431	215.431	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372075"	4	22.5714	22.5714	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372076"	5	88.455	88.455	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372080"	7.1	62.3	62.3	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372081"	6.8	125.515	125.515	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372082"	7.2	99.3931	99.3931	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372085"	6.5	90.953	90.953	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372086"	6.9	50.8254	50.8254	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372087"	7.1	50.3577	50.3577	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372088"	6.6	103.526	103.526	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372092"	5.6	129.335	129.335	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372095"	0	25.6467	25.6467	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372097"	0	18.5081	18.5081	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372100"	0	21.3434	21.3434	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372101"	0	18.5732	18.5732	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372104"	8.6	129.477	129.477	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372105"	5	119.197	119.197	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372106"	5.1	195.292	195.292	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372109"	4.1	88.6954	88.6954	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372110"	4	47.1808	47.1808	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372111"	8.5	68.5601	68.5601	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372112"	6.5	82.0412	82.0412	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372113"	6.3	76.1672	76.1672	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372114"	8	100.647	100.647	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372115"	6	111.12	111.12	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372117"	6.5	51.3755	51.3755	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372118"	6.6	145.117	145.117	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372119"	9.2	77.4685	77.4685	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372123"	6.1	88.8133	88.8133	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372124"	6.7	69.5977	69.5977	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372126"	4.8	60.7347	60.7347	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372127"	8	61.8208	61.8208	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372128"	0	24.6014	24.6014	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372129"	4.1	75.3174	75.3174	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372132"	5.9	103.698	103.698	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372135"	5.8	94.5894	94.5894	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372136"	5.1	29.7428	29.7428	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372137"	6.5	44.2603	44.2603	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372139"	6.3	110.246	110.246	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372140"	5.9	22.5024	22.5024	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372141"	6.5	63.9477	63.9477	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372142"	4.9	7.65127	7.65127	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372143"	4.7	9.51832	9.51832	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372146"	7	33.1359	33.1359	"UEb"	"Secteur d evolution"	"U"
"BATIMENT0000000334372149"	7	113.404	113.404	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372150"	4.2	34.2987	34.2987	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372151"	15	57.7082	57.7082	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372153"	0	13.2201	13.2201	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372154"	6.6	123.939	123.939	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372155"	2.1	114.905	114.905	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372156"	0	7.70017	7.70017	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372157"	5.9	248.425	248.425	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372158"	3.7	11.9388	11.9388	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372160"	6.8	56.8711	56.8711	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372162"	7.6	44.4849	44.4849	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372164"	7.9	57.4203	57.4203	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372165"	3.9	67.406	67.406	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372168"	0	14.6153	14.6153	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372169"	8.7	101.916	101.916	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372170"	5	81.0039	81.0039	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372171"	6.4	63.066	63.066	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372172"	15.6	194.258	194.258	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372173"	8.9	97.2056	97.2056	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372174"	5.9	59.8323	59.8323	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372175"	0	10.4052	10.4052	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372177"	7.2	110.375	110.375	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372178"	7	19.4276	19.4276	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372180"	6.4	126.744	126.744	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372182"	6.4	50.1134	50.1134	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372185"	6.1	71.8957	71.8957	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372188"	5.4	134.412	134.412	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372189"	6.4	98.3358	98.3358	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372191"	6.4	76.1341	76.1341	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372192"	4.9	8.80645	8.80645	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372193"	6.7	45.0339	45.0339	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372195"	6.7	47.3769	47.3769	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372196"	0	10.0799	10.0799	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372197"	3.7	19.9847	19.9847	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372198"	9	80.6995	80.6995	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372199"	8.6	38.2411	38.2411	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372201"	7.5	62.3416	62.3416	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372202"	7.9	50.9032	50.9032	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372207"	0	17.6378	17.6378	"UEb"	"Secteur d evolution"	"U"
"BATIMENT0000000334372210"	6.7	54.7643	54.7643	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372211"	7.9	55.7162	55.7162	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372212"	0	37.3868	37.3868	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372213"	8.1	54.5732	54.5732	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372214"	8	48.3006	48.3006	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372482"	6.2	100.885	100.885	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372216"	8.6	35.4911	35.4911	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372217"	8.2	138.987	138.987	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372219"	8.4	41.5766	41.5766	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372220"	0	116.988	116.988	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372222"	8.3	89.5884	89.5884	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372223"	0	17.6825	17.6825	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372224"	8.3	36.0486	36.0486	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372231"	5	74.9991	74.9991	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372232"	7	87.8366	87.8366	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372233"	6.4	103.847	103.847	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372240"	9	41.6574	41.6574	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372241"	6	52.1359	52.1359	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372242"	0	22.3399	22.3399	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372244"	9.2	55.874	55.874	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372245"	8.6	86.5281	86.5281	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372258"	5.4	80.9152	80.9152	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372247"	5.3	129.832	129.832	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372250"	6.3	73.007	73.007	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372251"	4.6	52.9736	52.9736	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372253"	4.5	80.6869	80.6869	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372255"	6.5	52.0536	52.0536	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372256"	6.9	46.1759	46.1759	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372257"	6.7	50.9433	50.9433	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372260"	5.9	56.2647	56.2647	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372262"	0	30.9596	30.9596	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372263"	3.8	91.4631	91.4631	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372264"	4.8	83.295	83.295	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372325"	3	108.242	108.242	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372267"	3.6	56.7243	56.7243	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372274"	6.2	42.2591	42.2591	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372275"	9.2	72.1078	72.1078	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372276"	8.3	52.3552	52.3552	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372277"	10	97.0549	97.0549	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372280"	6.3	85.7104	85.7104	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372309"	7.2	57.1585	57.1585	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372281"	8.1	102.457	102.457	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372282"	5.5	19.0735	19.0735	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372283"	7.2	40.144	40.144	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372284"	10.6	65.0707	65.0707	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372287"	8.3	72.69	72.69	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372291"	4.8	21.7011	21.7011	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372307"	8.6	101.179	101.179	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372292"	5.7	105.833	105.833	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372294"	5.7	14.2288	14.2288	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372297"	6.4	15.1886	15.1886	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372298"	6.5	14.4117	14.4117	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372305"	7.5	105.544	105.544	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372306"	7.5	60.8281	60.8281	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372310"	9	68.5482	68.5482	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372312"	7.4	66.4452	66.4452	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372313"	7.1	83.7733	83.7733	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372314"	6.6	71.1596	71.1596	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372328"	4.2	43.956	43.956	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372315"	6.9	99.0231	99.0231	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372318"	4.1	27.5788	27.5788	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372326"	4.2	191.807	191.807	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372327"	3.8	130.721	130.721	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372329"	4.1	105.615	105.615	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372330"	6.1	112.206	112.206	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372332"	5.7	66.348	66.348	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372335"	3.2	28.6118	28.6118	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372336"	4	77.395	77.395	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372337"	3.3	36.5722	36.5722	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372338"	7.3	67.3359	67.3359	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334372341"	4.7	140.997	140.997	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
